id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at,normalized_company,is_verified,priority_score
b404f9be-3317-46b5-9504-ea2d46159f59,https://economictimes.indiatimes.com/news/signal-355,95,JSW Enterprises,Chemical & Solvents,"notice: jsw enterprises is initiating a industrial cleaning unit in chennai, tn. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.94,New,2026-02-05,Jsw,True,6.76
f9cfc08a-3145-4433-9280-20118ab3c649,https://dgft.gov.in/tenders/news/signal-356,98,Vedanta Group,Chemical & Solvents,"notice: vedanta group is initiating a solvent extraction unit in kolkata, wb. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.9,New,2026-01-21,Vedanta,True,7.800000000000001
754d8cc3-8420-468b-8efc-152fe64859ff,https://economictimes.indiatimes.com/news/signal-357,95,UltraTech Group,Chemical & Solvents,"notice: ultratech group is initiating a edible oil refinery setup in jamshedpur, jh. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.78,New,2026-02-03,Ultratech,True,7.32
34063537-f4b8-4fd3-b987-2e0cbbfe4efd,https://industry-news-wire.in/news/signal-358,70,UltraTech Industries,Power & Logistics,"notice: ultratech industries is initiating a port bunkering service in chennai, tn. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.92,New,2026-01-11,Ultratech,False,6.08
8334d640-1695-426b-9c4c-2fa013053642,https://economictimes.indiatimes.com/news/signal-359,95,Birla Ltd,Manufacturing (Steel/Glass),"notice: birla ltd is initiating a new blast furnace installation in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.77,New,2026-01-01,Birla,True,7.28
5f82023e-ed4d-4962-86cf-4eb3399b84ce,https://dgft.gov.in/tenders/news/signal-360,98,L&T Industries,Textiles (Jute),"notice: l&t industries is initiating a batching oil procurement in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.78,New,2026-01-12,L&T,True,7.32
473e0b11-a412-4fb3-9fe6-08d97d21c7eb,https://industry-news-wire.in/news/signal-361,70,Tata Enterprises,Chemical & Solvents,"notice: tata enterprises is initiating a industrial cleaning unit in kolkata, wb. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,4,0.84,New,2026-01-14,Tata,False,5.76
af77450e-f2d9-46c0-af11-ce0c2af509c2,https://dgft.gov.in/tenders/news/signal-362,98,Reliance Ltd,Power & Logistics,"notice: reliance ltd is initiating a port bunkering service in jamshedpur, jh. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.79,New,2026-01-04,Reliance,True,6.16
e222573c-dfdb-475e-8845-7b38cfb9b29b,https://dgft.gov.in/tenders/news/signal-363,98,Reliance Ltd,Manufacturing (Steel/Glass),"notice: reliance ltd is initiating a boiler capacity expansion in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.88,New,2026-02-02,Reliance,True,7.720000000000001
a6aa0470-477e-4018-840f-120d374a24cc,https://economictimes.indiatimes.com/news/signal-364,95,L&T Group,Textiles (Jute),"notice: l&t group is initiating a batching oil procurement in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.94,New,2026-02-04,L&T,True,6.76
6cab80db-c99b-4ca6-9f92-0e71aff75c85,https://economictimes.indiatimes.com/news/signal-365,95,Reliance Industries,Road Construction,"notice: reliance industries is initiating a bridge building in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.83,New,2026-01-14,Reliance,True,6.32
51025a7a-8513-471a-830e-076c90b4d99e,https://economictimes.indiatimes.com/news/signal-366,95,Adani Industries,Road Construction,"notice: adani industries is initiating a nhai highway project in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.81,New,2026-01-03,Adani,True,7.44
ad8d26d7-9ab3-437b-bb00-933f51690e34,https://economictimes.indiatimes.com/news/signal-367,95,L&T Group,Chemical & Solvents,"notice: l&t group is initiating a industrial cleaning unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,5,0.85,New,2026-01-31,L&T,True,6.4
1047c2c5-9558-4996-8336-982f2b034210,https://economictimes.indiatimes.com/news/signal-368,95,UltraTech Group,Manufacturing (Steel/Glass),"notice: ultratech group is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.86,New,2026-01-23,Ultratech,True,6.4399999999999995
8fba4c68-18c1-4eb9-8660-74a54ede6636,https://industry-news-wire.in/news/signal-369,70,L&T Industries,Road Construction,"notice: l&t industries is initiating a expressway construction in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.84,New,2026-01-17,L&T,False,7.5600000000000005
85e0dca6-309f-4087-944b-e8bbf6a785d0,https://economictimes.indiatimes.com/news/signal-370,95,Adani Industries,Road Construction,"notice: adani industries is initiating a bridge building in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.96,New,2026-01-30,Adani,True,7.4399999999999995
bcbe6d49-c254-445e-adef-c566a959f449,https://economictimes.indiatimes.com/news/signal-371,95,GMR Ltd,Chemical & Solvents,"notice: gmr ltd is initiating a edible oil refinery setup in jamshedpur, jh. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.84,New,2026-01-05,Gmr,True,7.5600000000000005
b74b0033-fd83-451e-9037-7b5ed6537983,https://economictimes.indiatimes.com/news/signal-372,95,UltraTech Ltd,Chemical & Solvents,"notice: ultratech ltd is initiating a solvent extraction unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.78,New,2026-01-30,Ultratech,True,6.12
b917d6d3-3a1c-4b57-b76b-ef3e05a0e17e,https://dgft.gov.in/tenders/news/signal-373,98,Vedanta Industries,Textiles (Jute),"notice: vedanta industries is initiating a fibre softening process in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.82,New,2026-01-21,Vedanta,True,6.279999999999999
76b2e626-1e16-4e31-a452-8aeed862e311,https://economictimes.indiatimes.com/news/signal-374,95,Vedanta Enterprises,Road Construction,"notice: vedanta enterprises is initiating a bridge building in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.79,New,2026-01-21,Vedanta,True,6.76
a3fd6735-75db-45a1-998f-ea604a4ea590,https://economictimes.indiatimes.com/news/signal-375,95,Jindal Industries,Road Construction,"notice: jindal industries is initiating a nhai highway project in chennai, tn. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.93,New,2026-01-31,Jindal,True,6.12
f1195383-c9af-4638-92d7-13baebcc8808,https://industry-news-wire.in/news/signal-376,70,JSW Group,Road Construction,"notice: jsw group is initiating a pavement resurfacing in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.88,New,2026-02-04,Jsw,False,5.92
7c02b25d-fd92-46ba-9f4b-aeb59632e137,https://economictimes.indiatimes.com/news/signal-377,95,Adani Group,Power & Logistics,"notice: adani group is initiating a dg set maintenance in ahmedabad, gj. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.92,New,2026-01-19,Adani,True,7.880000000000001
13ac4289-e67b-4058-aba4-f592ceb01c89,https://industry-news-wire.in/news/signal-378,70,Adani Ltd,Manufacturing (Steel/Glass),"notice: adani ltd is initiating a new blast furnace installation in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.86,New,2026-01-18,Adani,False,5.84
4be81265-4d6e-4166-a09f-4aa6517cf0c8,https://economictimes.indiatimes.com/news/signal-379,95,Reliance Ltd,Chemical & Solvents,"notice: reliance ltd is initiating a edible oil refinery setup in ahmedabad, gj. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.83,New,2026-01-27,Reliance,True,6.32
afe32230-7d63-44ef-8cef-877d3ea9da58,https://industry-news-wire.in/news/signal-380,70,GMR Enterprises,Road Construction,"notice: gmr enterprises is initiating a bridge building in kolkata, wb. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.94,New,2026-01-03,Gmr,False,7.96
ef77fb6a-9a06-4591-8c05-e1f2a10c0df1,https://economictimes.indiatimes.com/news/signal-381,95,Jindal Enterprises,Textiles (Jute),"notice: jindal enterprises is initiating a batching oil procurement in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.83,New,2026-01-23,Jindal,True,6.92
71f370eb-906e-4b19-a7b4-19c9235e2af0,https://economictimes.indiatimes.com/news/signal-382,95,L&T Industries,Textiles (Jute),"notice: l&t industries is initiating a fibre softening process in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.94,New,2026-01-04,L&T,True,7.96
14f20487-4e0e-4fd7-bc55-0d8012903f63,https://dgft.gov.in/tenders/news/signal-383,98,Birla Infra,Textiles (Jute),"notice: birla infra is initiating a fibre softening process in kolkata, wb. this development indicates immediate requirement for jbo (jute batching oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.83,New,2026-02-03,Birla,True,7.52
83671a17-2f3e-425e-84fb-090b26807b01,https://dgft.gov.in/tenders/news/signal-384,98,L&T Enterprises,Chemical & Solvents,"notice: l&t enterprises is initiating a industrial cleaning unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,6,0.95,New,2026-02-02,L&T,True,7.3999999999999995
7416e644-b1d6-4a60-b2f7-4c3c30daccd9,https://industry-news-wire.in/news/signal-385,70,Tata Group,Power & Logistics,"notice: tata group is initiating a dg set maintenance in kolkata, wb. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.92,New,2026-01-06,Tata,False,7.880000000000001
b66717cb-1f91-4754-b6ba-86dca7150ac6,https://industry-news-wire.in/news/signal-386,70,JSW Ltd,Power & Logistics,"notice: jsw ltd is initiating a dg set maintenance in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.94,New,2026-02-01,Jsw,False,7.96
aee1d3cf-e7d5-47bd-9816-848fafbc05fd,https://economictimes.indiatimes.com/news/signal-387,95,L&T Ltd,Manufacturing (Steel/Glass),"notice: l&t ltd is initiating a boiler capacity expansion in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.97,New,2026-01-26,L&T,True,8.08
37d66572-4800-4b65-ad5a-17553b12d132,https://dgft.gov.in/tenders/news/signal-388,98,L&T Industries,Road Construction,"notice: l&t industries is initiating a expressway construction in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.8,New,2026-01-19,L&T,True,7.4
9b261423-9f97-4307-91ce-9202b0a2ab6e,https://dgft.gov.in/tenders/news/signal-389,98,L&T Industries,Chemical & Solvents,"notice: l&t industries is initiating a edible oil refinery setup in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,4,0.81,New,2026-01-12,L&T,True,5.640000000000001
db536905-bfe6-442a-a3c7-5a6c61519dc0,https://industry-news-wire.in/news/signal-390,70,Vedanta Group,Chemical & Solvents,"notice: vedanta group is initiating a edible oil refinery setup in jamshedpur, jh. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.96,New,2026-01-16,Vedanta,False,8.04
834e4eb9-1b32-48d1-b0bb-aba3813a373a,https://dgft.gov.in/tenders/news/signal-391,98,Birla Group,Chemical & Solvents,"notice: birla group is initiating a edible oil refinery setup in nagpur, mh. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.8,New,2026-01-11,Birla,True,7.4
1197aa57-901b-462c-9f67-7c2219ac32be,https://economictimes.indiatimes.com/news/signal-392,95,JSW Industries,Textiles (Jute),"notice: jsw industries is initiating a jute mill modernization in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.81,New,2026-01-25,Jsw,True,7.44
8ad6d55c-4b15-4931-bddc-7a8e2c55c4ac,https://economictimes.indiatimes.com/news/signal-393,95,L&T Ltd,Road Construction,"notice: l&t ltd is initiating a nhai highway project in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.86,New,2026-01-16,L&T,True,6.4399999999999995
ccf98ca9-e135-4f7a-aef3-680063cdd13a,https://economictimes.indiatimes.com/news/signal-394,95,Jindal Industries,Road Construction,"notice: jindal industries is initiating a bridge building in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.93,New,2026-01-24,Jindal,True,7.32
9e8525e8-f633-4bfb-a29f-54b62434315c,https://dgft.gov.in/tenders/news/signal-395,98,Jindal Enterprises,Road Construction,"notice: jindal enterprises is initiating a nhai highway project in kolkata, wb. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.94,New,2026-01-17,Jindal,True,6.76
7e8b8755-735f-462a-a65e-79ad126281ec,https://industry-news-wire.in/news/signal-396,70,Vedanta Industries,Manufacturing (Steel/Glass),"notice: vedanta industries is initiating a new blast furnace installation in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.88,New,2026-01-23,Vedanta,False,7.720000000000001
